epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,221.326,1.0707,1.07914,0.91018,0.78052,0.26175,0.47396,0.33999,1.03903,2.24974,0.92681,0.00110645,0.00110645,0.00110645
59,225.415,1.08973,1.07907,0.9083,0.78052,0.26175,0.47396,0.33999,1.03903,2.24974,0.92681,0.00110079,0.00110079,0.00110079
60,229.664,1.12753,1.22861,0.94383,0.79614,0.30488,0.59247,0.42814,0.99723,2.13441,0.91059,0.00109513,0.00109513,0.00109513
61,233.094,1.06005,1.08197,0.89806,0.79614,0.30488,0.59247,0.42814,0.99723,2.13441,0.91059,0.00108947,0.00108947,0.00108947
62,236.302,1.18727,1.12218,0.92964,0.81897,0.35223,0.77859,0.42134,0.9938,2.08587,0.90373,0.00108381,0.00108381,0.00108381
63,240.847,1.09943,1.09268,0.89707,0.81897,0.35223,0.77859,0.42134,0.9938,2.08587,0.90373,0.00107815,0.00107815,0.00107815
64,244.201,1.07937,1.04299,0.9052,0.81381,0.41689,0.81369,0.50545,0.93599,1.96381,0.89525,0.00107249,0.00107249,0.00107249
65,247.512,1.04926,1.12295,0.92594,0.81381,0.41689,0.81369,0.50545,0.93599,1.96381,0.89525,0.00106683,0.00106683,0.00106683
66,250.787,1.07206,1.09856,0.90527,0.75866,0.81613,0.83769,0.63071,0.95343,1.76851,0.89004,0.00106118,0.00106118,0.00106118
67,254.575,1.19205,1.09246,0.92232,0.75866,0.81613,0.83769,0.63071,0.95343,1.76851,0.89004,0.00105552,0.00105552,0.00105552
68,258.187,1.07293,1.03753,0.9007,0.66822,0.87927,0.8631,0.67691,0.91236,1.61907,0.88732,0.00104986,0.00104986,0.00104986
69,261.656,0.94891,0.99501,0.8797,0.66822,0.87927,0.8631,0.67691,0.91236,1.61907,0.88732,0.0010442,0.0010442,0.0010442
70,265.549,0.9446,1.07119,0.88979,0.61919,0.83357,0.68397,0.50817,0.88929,1.49919,0.88978,0.00103854,0.00103854,0.00103854
71,269.52,0.95919,1.05605,0.88014,0.61919,0.83357,0.68397,0.50817,0.88929,1.49919,0.88978,0.00103288,0.00103288,0.00103288
72,272.739,1.03299,0.99971,0.88698,0.58422,0.73975,0.64496,0.47604,0.92393,1.43627,0.89448,0.00102722,0.00102722,0.00102722
73,276.107,1.10748,1.03371,0.91792,0.58422,0.73975,0.64496,0.47604,0.92393,1.43627,0.89448,0.00102156,0.00102156,0.00102156
74,280.674,1.00466,0.9661,0.89001,0.52078,0.67921,0.60687,0.45603,0.8869,1.33488,0.88804,0.0010159,0.0010159,0.0010159
75,283.605,0.9735,0.91703,0.87854,0.52078,0.67921,0.60687,0.45603,0.8869,1.33488,0.88804,0.00101025,0.00101025,0.00101025
76,286.818,0.97553,0.92353,0.87502,0.53455,0.75081,0.59663,0.43635,0.88473,1.2168,0.88437,0.00100459,0.00100459,0.00100459
77,290.051,0.9288,1.08061,0.89861,0.53455,0.75081,0.59663,0.43635,0.88473,1.2168,0.88437,0.000998928,0.000998928,0.000998928
78,294.528,0.88626,0.9181,0.86922,0.49868,0.51,0.59167,0.43378,0.86853,1.21414,0.88903,0.000993269,0.000993269,0.000993269
79,297.744,0.936,0.90581,0.88893,0.49868,0.51,0.59167,0.43378,0.86853,1.21414,0.88903,0.00098761,0.00098761,0.00098761
80,301.059,0.91098,0.98247,0.87357,0.49948,0.51734,0.59019,0.44475,0.82274,1.20541,0.88113,0.000981952,0.000981952,0.000981952
81,304.404,0.9386,0.86323,0.87312,0.49948,0.51734,0.59019,0.44475,0.82274,1.20541,0.88113,0.000976293,0.000976293,0.000976293
82,308.6,1.00752,0.98796,0.88159,0.55954,0.65828,0.60226,0.47271,0.82182,1.1847,0.87438,0.000970634,0.000970634,0.000970634
83,311.942,0.86377,0.91182,0.87586,0.55954,0.65828,0.60226,0.47271,0.82182,1.1847,0.87438,0.000964975,0.000964975,0.000964975
84,315.37,0.89049,0.84105,0.85883,0.6153,0.83055,0.61088,0.47765,0.82412,1.12629,0.87329,0.000959316,0.000959316,0.000959316
85,318.339,0.86735,0.89922,0.86602,0.6153,0.83055,0.61088,0.47765,0.82412,1.12629,0.87329,0.000953657,0.000953657,0.000953657
86,322.493,0.94387,0.91161,0.87549,0.58497,0.84763,0.61332,0.46569,0.81072,1.07532,0.8699,0.000947999,0.000947999,0.000947999
87,325.743,0.87715,0.89114,0.86809,0.58497,0.84763,0.61332,0.46569,0.81072,1.07532,0.8699,0.00094234,0.00094234,0.00094234
88,329.29,0.90427,0.84868,0.8609,0.54576,0.84895,0.58529,0.42912,0.84917,1.15659,0.87645,0.000936681,0.000936681,0.000936681
89,333.195,0.88786,0.87852,0.85939,0.54576,0.84895,0.58529,0.42912,0.84917,1.15659,0.87645,0.000931022,0.000931022,0.000931022
